text	label
O, what a world is this, where man is made A thing, a machine, a mere automaton!  And what a world is this, where man is made A thing, a machine, a mere automaton!  Where all the arts of life are turned to death, Where all the arts of life are turned to death, And all the sciences are turned to sin!  And all the sciences are turned to sin!  Where all the arts of life are turned to death, Where all the sciences are turned to sin!  Where all the arts of life are turned to death, Where all the sciences are turned to sin!  Where all the arts of life are turned to death, Where all the sciences are turned to sin	1
Green Valley, Pa., May 1, 1876.  DEAR SIR, I have the honor of introducing to your acquaintance Mr. William Worthy, whom I commend to your kind attentions. Jane Faithful.	0
24. I have the honor to introduce to you Mr. William Worthy, who has been engaged in the manufacture of machinery for some years past, and who has recently removed to this city. 25. He is a gentleman of good education, and of considerable business experience. 26. I am sure you will be pleased to see him. 27. I have the honor to be, Sir, your obedient servant, Jane Faithful.  3	1
but he was dauntless	0
but he did not expect to be able to do it without great effort.  128	1
for Margaret always said, "They are all orphans alike."	0
She had been so busy doing good that she had not time to learn.  138	1
We won because we had more substitutes and more supplies; and also from the force of a larger patriotism on our side.	0
1. We had to fight them to the last man. 2. We had to wear them out. 3. We had to starve them out. 4. We had to exhaust them. 5. We had to exhaust them. 6. We had to exhaust them.	1
although he wanted above all things to be an author	0
but he was not always successful.  14	1
so long as you can better the lives of your fellow-beings	0
your will must be strong and your purpose clear. 134. Your success in life depends not on talents, but on will. 135. Your will must be strong and your	1
if we mortgaged the farm."	0
if we could get it." 500. 123	1
if perchance he has failed, haunting the places where fortune has deceived him, like an unquiet ghost	0
or, in the case of the man who has been so long in the habit of making others do his work, the goal is to be seen in the face of any old idler, lounging	1
then it was base	0
it is a sin. 129 It is the acknowledgement that things	1
That is the logical result of losing the knowledge of spiritual things,-a life without real interest, without deep worth,—a life with a broken spring.	0
Then he has no right to say that nothing interests him.  He has no right to say that Christianity is not true.  He has no right to say that he cannot know.  He has no right to say that he must not try to know.  He has no right to say that	1
but increased, by a perception of their exquisite form and finish	0
but will be increased, if we understand the poetic form in which they are written.  13	1
though limited, is definite and sufficient	0
it is not always clear and complete. 134. Christianity is a revealing religion, a teaching religion, a religion which conveys to the inquiring spirit certain great and positive solutions of the	1
because there can be no higher practical result of effort	0
it is the translation of the will of God into human speech. 1. It is the translation, through many languages, of the true, divine purpose of all the work and labour that is done	1
inasmuch as the control of the gas is accomplished without the interference with apparatus upon the table and without inconvenient reaching	0
it is not necessary to have the gas pipes run along the front of the table.  13	1
so that he may be fitted to make his way without assistance	0
it is hoped that he will be able to take his place as a competent worker in the laboratory.  129	1
Thus held the rod is firm, while easily removable, and the level space about the rod permits a more advantageous disposal of apparatus than is possible when the rod is held in a movable platform.	0
1. This arrangement is more convenient than the old one, as it saves the time and trouble of moving the apparatus from place to place. 2. It also prevents the accidental dropping of the apparatus, which is not infrequent when the old arrangement is used. 3. It is also more convenient for the student to have his reagents at hand, and to be able to see them without	1
The sinks, however, are of iron instead of porcelain, and the bottoms of the draft chambers are sinks instead of plain soapstone tables.	0
1. The laboratory for inorganic chemistry is 30 by 39 feet, and is fitted up in general like the laboratory for analytical chemistry. 2. The laboratory for inorganic chemistry	1
but the fume closets were found sufficient	0
1.7 metres wide, and 4.5 metres deep. The other wing is for the first-year students, and is 29.6 metres long by 10 metres wide, with high arched windows on three sides of the room. 1.7 metres wide, and	1
Hence it was natural that wood should be the prevailing material of Phoenician architecture, while it was almost banished from that of Egypt.	0
1000 men were employed in the construction of the Temple, and 10000 in the erection of the palace. 100000 men were employed in the cutting of the stones for the foundation of the Temple. 100000 men were employed in the cutting of the stones for the foundation of the palace. 100000 men were employed in the cutting of the stones for the foundation of the city. 10	1
though the former gives their width and height, while the latter does not mention them at all	0
300 cubits was the length of the house, and 40 cubits the breadth. 1 Kings vi. 2. 1 Chron. xxviii. 11	1
But the picture of the past year, and the last of his greater efforts, seems to me to fail on the ethical side.	0
But the voluptuousness of the odalisque is not without its counterpart in the purity of the maiden.  13	1
however, that the Oracle or Holy of Holies of Solomon's Temple, like unto the Tabernacle, had no light, neither windows, nor candlestick, and if it had had the one it would also have had the other	0
10 cubits is the measure of the breadth of the porch, and 20 cubits of the length; but the height is not given. 10 cubits is the measure of the breadth of the porch, and 20 cubits of the length; but the height is not given. 10 cubits is the measure of the breadth of the porch, and	1
if so be his pleasure was otherwise	0
1. That she should be silent until he had spoken. 2. That she should not speak	1
for what they lost in length he quadrupled in height	0
3333333333333333333333333333333333333333	1
so that Solomon employed not his own people to build his Temple; of them it is distinctly stated he made captains and over-lookers only	0
254 and it was natural that they should regard with horror the erection of any structure which might be associated with the memory of their servitude.  260	1
so I do not advocate carrying it far, but history or some science would be a good counterpoise for a mind given to the study of beauty alone	0
138	1
for though regularity is as important for health as for a wise life, it cannot be an iron regularity, especially if a girl is at all delicate	0
because some people are so nervous that they cannot get to sleep if they try.  132	1
though certainly not brilliant in mathematics	0
She was not a stupid girl, but she had never been taught that arithmetic is positively needed by every girl, rich or poor. 134. 135. 136	1
But the independent young lady instantly took the money and invested it all in a beautiful piece of lace which she sent as a present to the convalescent.	0
